Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1.6e-07,0,500,1000,6,True,0.0470357404151887,0.15106235336952425,4,4,[1.22532204 1.9263001 ] [2.66006442 0.78810764] [2.67846318 2.84313483] [-0.48029896  1.46892368],[0.43888991 0.18892488 0.0005364  0.3260908  0.00052928 0.04502873],[[ 0.49043884 -0.17563409]  [-0.17563409  2.62815194]] [[ 0.83965969 -0.03974087]  [-0.03974087  0.96605199]] [[ 0.79548157 -0.04815656]  [-0.04815656  1.42669682]] [[ 1.09744323 -0.23285596]  [-0.23285596  1.63284683]],4,"{0: 1024, 1: 318, 2: 0, 3: 596, 4: 0, 5: 62}",3,0,3
1.6e-07,1,500,1000,6,True,0.04787965616505121,0.1668741769580584,4,4,[1.59018557 1.49475813] [1.70625591 0.78869743] [2.3453801  2.80923182] [2.60004442 3.77536345],[5.37641336e-04 5.96207592e-01 5.24825922e-02 2.81777787e-01 5.31586518e-04 6.84628012e-02],[[ 1.02376816 -0.33846059]  [-0.33846059  2.03705258]] [[4.25215085 0.94360576]  [0.94360576 1.46250238]] [[ 1.33353723 -0.75299786]  [-0.75299786  1.86597092]] [[ 0.63174368 -0.07881123]  [-0.07881123  0.77089018]],4,"{0: 0, 1: 1346, 2: 18, 3: 576, 4: 0, 5: 60}",0,0,0
1.6e-07,2,500,1000,6,False,0.1244898164500219,0.4036721744261025,5,5,[1.57853873 2.43376523] [3.57386849 2.9906013 ] [2.19370974 0.71265873] [1.27139414 3.86423682] [2.28578927 3.76706672],[4.40439390e-01 8.24126033e-02 3.85470042e-01 4.34970602e-02 4.81809044e-02 7.85643906e-11],[[1.13249652 0.00289288]  [0.00289288 1.47727621]] [[0.43626349 0.24842006]  [0.24842006 1.13746162]] [[1.79688453 0.25659779]  [0.25659779 1.3051538 ]] [[ 0.28256679 -0.24877491]  [-0.24877491  1.72429843]] [[0.12668402 0.15028299]  [0.15028299 1.56155847]],5,"{0: 974, 1: 154, 2: 796, 3: 26, 4: 50, 5: 0}",4,1,0
1.6e-07,3,500,1000,6,True,0.04602883323240591,0.141764372107785,5,5,[0.86948729 1.82532683] [3.11003462 2.54013771] [2.10751176 0.74806711] [1.07115579 2.63523557] [2.10491959 2.91231657],[0.24628115 0.33661406 0.19626855 0.10709573 0.00053292 0.11320759],[[ 1.06758313 -0.04501464]  [-0.04501464  2.98067118]] [[ 0.72774965 -0.32546266]  [-0.32546266  2.06356479]] [[0.71866916 0.03698614]  [0.03698614 1.13223207]] [[ 0.18332922 -0.06457553]  [-0.06457553  1.60478685]] [[0.07149667 0.01435787]  [0.01435787 1.45132871]],5,"{0: 376, 1: 636, 2: 410, 3: 246, 4: 0, 5: 332}",4,0,1
1.6e-07,4,500,1000,6,True,0.07966199537629702,0.26045872184311913,4,4,[3.16306445 1.74701514] [1.45617745 1.25938739] [0.28537237 1.59644214] [1.52646267 3.26086867],[3.53344753e-01 2.71773275e-01 1.00432169e-01 2.74449803e-01 7.96472485e-11 1.27435579e-17],[[0.69793847 0.2507513 ]  [0.2507513  2.75336377]] [[ 0.522963   -0.0197339 ]  [-0.0197339   1.14437309]] [[ 1.21634447 -0.14479091]  [-0.14479091  2.4470499 ]] [[ 0.79822758 -0.09211806]  [-0.09211806  1.04818879]],4,"{0: 730, 1: 584, 2: 118, 3: 568, 4: 0, 5: 0}",3,0,3
1.6e-07,5,500,1000,6,False,0.0,0.0,1,1,[1.97552104 2.08856828],[9.54661468e-01 5.31003971e-04 4.48075282e-02 7.82252944e-11 1.25160454e-17 2.00256698e-24],[[1.46144437 0.00311922]  [0.00311922 2.45215807]],2,"{0: 2000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,6,500,1000,6,True,0.032198275502553934,0.08033199606376126,4,4,[1.60134478 1.82023216] [2.75423135 1.24239756] [3.95554447 1.25868647] [1.837595   3.80296243],[5.96957335e-01 5.36934919e-04 1.98324424e-01 5.16827609e-02 1.52498546e-01 7.93091811e-11],[[1.15339226 0.28663544]  [0.28663544 1.9651414 ]] [[0.33894567 0.25509038]  [0.25509038 2.15927501]] [[0.95820109 0.34408017]  [0.34408017 2.39707445]] [[1.42344341 0.15526614]  [0.15526614 0.73316877]],4,"{0: 1248, 1: 0, 2: 384, 3: 68, 4: 300, 5: 0}",3,0,3
1.6e-07,7,500,1000,6,True,0.08261840726630232,0.23853069877267544,4,4,[1.49818233 0.67531543] [2.81731531 2.23898319] [1.91701563 2.26297369] [0.79394418 2.85168985],[3.12990918e-01 3.91527158e-01 1.59856374e-01 5.34244477e-04 1.35091306e-01 7.91837805e-11],[[ 1.23907328 -0.16358244]  [-0.16358244  1.19180133]] [[ 0.7577674  -0.0694925 ]  [-0.0694925   2.16138337]] [[ 9.96774864e-02 -9.90391303e-04]  [-9.90391303e-04  2.02161131e+00]] [[ 0.56819244 -0.04092422]  [-0.04092422  0.96109589]],4,"{0: 646, 1: 722, 2: 370, 3: 0, 4: 262, 5: 0}",3,0,0
1.6e-07,8,500,1000,6,True,0.09495998428241072,0.2918057050516531,6,6,[2.18471066 0.16848468] [2.63824886 1.09854239] [1.06905773 1.11356741] [2.65300462 2.67640012] [1.62741005 3.7097042 ] [3.72245933 1.79879482],[0.08373959 0.12430111 0.30894884 0.14799442 0.25838835 0.0766277 ],[[ 0.22518813 -0.08703714]  [-0.08703714  1.01222821]] [[ 0.63495417 -0.41394564]  [-0.41394564  0.51552303]] [[ 1.03375419 -0.25535748]  [-0.25535748  1.78103585]] [[1.09837555 0.29262621]  [0.29262621 0.38629412]] [[0.92775237 0.18765977]  [0.18765977 1.05488102]] [[ 0.9738403  -0.36110665]  [-0.36110665  0.80098732]],6,"{0: 144, 1: 308, 2: 598, 3: 354, 4: 498, 5: 98}",5,0,4
1.6e-07,9,500,1000,6,True,0.09348475259525424,0.319174609367161,5,5,[2.60591306 0.28495153] [0.34454341 2.05296443] [2.32438639 3.0836639 ] [1.29433021 1.72307993] [2.8220099  1.54906886],[1.89352937e-01 9.65435647e-02 3.91727916e-01 2.16485848e-01 1.05889734e-01 7.93579941e-11],[[ 0.99033651 -0.23436164]  [-0.23436164  0.97097577]] [[0.93768576 0.25796974]  [0.25796974 2.97110318]] [[1.11740688 0.01535712]  [0.01535712 1.39268401]] [[ 0.24249869 -0.18189445]  [-0.18189445  2.31197   ]] [[0.80195241 0.01950954]  [0.01950954 0.31294159]],5,"{0: 332, 1: 146, 2: 762, 3: 558, 4: 202, 5: 0}",3,0,1
1.6e-07,10,500,1000,6,True,0.1363040162029719,0.6351216868300571,5,5,[-0.23780688  1.12894695] [2.57115471 2.59530497] [1.97279631 0.62909254] [1.52214451 1.69879132] [1.59056278 3.42636019],[2.22344889e-02 2.06554610e-01 3.96476085e-01 9.36386273e-02 2.81096188e-01 7.96199837e-11],[[1.62103661 0.15753038]  [0.15753038 0.83604658]] [[1.07683834 0.09347329]  [0.09347329 0.93226667]] [[1.06497937 0.15597829]  [0.15597829 1.27370076]] [[ 2.37332698 -0.8610064 ]  [-0.8610064   0.585524  ]] [[ 0.98769622 -0.00402565]  [-0.00402565  1.28250754]],5,"{0: 20, 1: 344, 2: 948, 3: 98, 4: 590, 5: 0}",4,0,2
1.6e-07,11,500,1000,6,True,0.052433039449152945,0.13086002376297678,4,4,[2.5866182  1.08955683] [1.00251635 1.91530533] [2.46220353 2.61415353] [ 2.43516347 -0.0372593 ],[5.94597790e-02 5.37580341e-04 2.78255810e-01 5.30586718e-01 1.31160113e-01 7.95124787e-11],[[ 0.16821691 -0.01268179]  [-0.01268179  0.28889022]] [[ 0.86855168 -0.13271961]  [-0.13271961  2.21598888]] [[ 1.10961657 -0.08557958]  [-0.08557958  1.92831062]] [[1.202345   0.06601065]  [0.06601065 0.85267232]],4,"{0: 94, 1: 0, 2: 538, 3: 1110, 4: 258, 5: 0}",2,0,2
1.6e-07,12,500,1000,6,True,0.1350183365628335,0.5139870103352414,3,3,[1.82595683 2.96167652] [2.27325863 2.41139726] [1.88046538 0.64704675],[3.96459919e-01 2.82771188e-01 3.20768893e-01 7.97696795e-11 1.27631470e-17 2.04210323e-24],[[ 1.69618534 -0.01170027]  [-0.01170027  1.77574959]] [[ 0.52749514 -0.08686999]  [-0.08686999  2.028458  ]] [[ 1.25659451 -0.04333857]  [-0.04333857  1.2622721 ]],3,"{0: 826, 1: 422, 2: 752, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,13,500,1000,6,False,0.18214507777279088,0.8595922618147072,4,4,[2.10972941 1.06080162] [2.05907808 3.02670474] [ 2.61284325 -0.69212194] [0.30603213 4.04129004],[0.49582065 0.000537   0.45466873 0.00053051 0.02662872 0.0218144 ],[[1.3821422  0.10759624]  [0.10759624 1.31769625]] [[1.57746032 0.25834227]  [0.25834227 1.25654712]] [[ 1.00566991 -0.68006907]  [-0.68006907  1.64584566]] [[ 0.56933785 -0.34527284]  [-0.34527284  3.02293674]],4,"{0: 1024, 1: 0, 2: 938, 3: 0, 4: 20, 5: 18}",0,0,0
1.6e-07,14,500,1000,6,True,0.11812416909479223,0.33897823711156966,6,6,[2.08877126 3.71472649] [1.76033611 1.75377018] [2.63195386 0.92347812] [2.84077591 2.45755308] [0.61560646 2.69503723] [1.17420231 0.56210363],[0.24692444 0.12670326 0.21902985 0.14584701 0.05822039 0.20327505],[[ 1.20366376 -0.12318482]  [-0.12318482  0.91140723]] [[ 0.14004344 -0.19954422]  [-0.19954422  2.51210502]] [[ 1.13488233 -0.32626756]  [-0.32626756  0.56796441]] [[ 0.84623025 -0.11884271]  [-0.11884271  0.22108985]] [[ 0.8424565  -0.17757379]  [-0.17757379  0.2816201 ]] [[ 1.28242718 -0.45568257]  [-0.45568257  1.37303682]],6,"{0: 500, 1: 184, 2: 474, 3: 324, 4: 124, 5: 394}",5,0,4
1.6e-07,15,500,1000,6,False,0.061035517002172114,0.1655917891225787,5,4,[2.36130271 1.43600545] [1.18433157 3.27170211] [1.99010501 1.64410311] [2.89167685 3.5495373 ] [0.36081799 0.99637347],[0.53274233 0.16927472 0.00053616 0.08616636 0.12937501 0.08190542],[[1.0316567  0.01897918]  [0.01897918 1.77610919]] [[0.74241138 0.01836688]  [0.01836688 1.25979827]] [[0.19517614 0.28473557]  [0.28473557 2.47289473]] [[0.68636078 0.0888108 ]  [0.0888108  0.9494839 ]] [[0.25678913 0.07233173]  [0.07233173 1.4075734 ]],5,"{0: 1268, 1: 320, 2: 0, 3: 2, 4: 240, 5: 170}",3,1,2
1.6e-07,16,500,1000,6,False,0.026505613882726174,0.05263754702045923,2,2,[2.00148126 2.28108481] [2.17043974 0.30639383],[8.16353987e-01 5.36245278e-04 1.83109768e-01 7.95265505e-11 1.27242464e-17 2.03587913e-24],[[1.41452577 0.08678167]  [0.08678167 2.01340698]] [[1.40657401 0.23532262]  [0.23532262 1.02497602]],2,"{0: 1724, 1: 0, 2: 276, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,17,500,1000,6,True,0.1402281255509225,0.5127823795329187,3,3,[2.07028995 3.46705505] [1.3855396 2.831236 ] [1.99321493 1.14621425],[3.29598181e-01 9.45952580e-02 5.75806561e-01 7.98312139e-11 1.27729925e-17 2.04367851e-24],[[ 1.83160648 -0.24755651]  [-0.24755651  1.31167229]] [[1.0036431  0.28155105]  [0.28155105 0.38287591]] [[1.36217648 0.0687306 ]  [0.0687306  1.43272032]],3,"{0: 690, 1: 98, 2: 1212, 3: 0, 4: 0, 5: 0}",0,0,0
1.6e-07,18,500,1000,6,True,0.09588560106457632,0.43115887112352347,4,4,[2.60286801 1.4604335 ] [2.31542522 2.87481118] [1.18644533 0.91140886] [1.48327873 3.40119726],[2.60339237e-01 3.45779632e-01 3.00238718e-01 9.36424124e-02 7.93820112e-11 1.27011199e-17],[[ 0.85747132 -0.44277473]  [-0.44277473  1.86980827]] [[1.82462394 0.07692326]  [0.07692326 1.77920801]] [[ 0.91133861 -0.2859509 ]  [-0.2859509   1.69806612]] [[ 0.42261511 -0.10649184]  [-0.10649184  1.42141666]],4,"{0: 472, 1: 770, 2: 688, 3: 70, 4: 0, 5: 0}",2,0,1
1.6e-07,19,500,1000,6,True,0.08916734595968083,0.2645362336839359,4,4,[1.95628752 2.13030204] [2.11233994 2.9116366 ] [2.09655171 0.62813104] [0.35319869 0.8588008 ],[4.25573574e-01 3.13408614e-01 1.84085248e-01 5.32491400e-04 7.64000726e-02 7.87146020e-11],[[ 1.86183737 -0.38194566]  [-0.38194566  2.13442333]] [[1.06807106 0.07783898]  [0.07783898 1.51618558]] [[ 0.61028879 -0.04926924]  [-0.04926924  0.95475448]] [[ 0.24550173 -0.01152435]  [-0.01152435  1.56618182]],4,"{0: 856, 1: 586, 2: 396, 3: 0, 4: 162, 5: 0}",1,0,1
0.16666666666666666,0,500,1000,6,True,0.0470357404151887,0.15106235336952425,4,4,[1.22514732 1.92647801] [2.6594416  0.78774161] [2.67818519 2.84277915] [-0.47955312  1.4688546 ],[0.43864435 0.18895776 0.0005364  0.32626888 0.0005293  0.0450633 ],[[ 0.49027435 -0.17567895]  [-0.17567895  2.62830984]] [[ 0.84015655 -0.03966493]  [-0.03966493  0.96594451]] [[ 0.79562971 -0.04814564]  [-0.04814564  1.4269963 ]] [[ 1.09792127 -0.23295777]  [-0.23295777  1.63302375]],4,"{0: 1024, 1: 318, 2: 0, 3: 596, 4: 0, 5: 62}",3,0,3
0.16666666666666666,1,500,1000,6,True,0.0476883507765825,0.1662697316067098,4,4,[1.58959632 1.49550335] [1.70425006 0.79199961] [2.34592024 2.80337407] [2.60093656 3.77537268],[5.37641303e-04 5.96303422e-01 5.23950983e-02 2.80755744e-01 5.31651752e-04 6.94764429e-02],[[ 1.02277376 -0.33821826]  [-0.33821826  2.03839705]] [[4.25437558 0.94835128]  [0.94835128 1.46349232]] [[ 1.33536442 -0.7574759 ]  [-0.7574759   1.87062124]] [[ 0.63420625 -0.08203876]  [-0.08203876  0.7707902 ]],4,"{0: 0, 1: 1346, 2: 18, 3: 574, 4: 0, 5: 62}",0,0,0
0.16666666666666666,2,500,1000,6,False,0.12344922945260471,0.40124720705138045,5,5,[1.57850482 2.43301895] [3.57376208 2.99043352] [2.1939295 0.7123343] [1.27138641 3.86363489] [2.28577053 3.76666685],[4.40481434e-01 8.24334907e-02 3.85237558e-01 4.35543442e-02 4.82229675e-02 7.02056550e-05],[[1.13269925 0.00286737]  [0.00286737 1.47757968]] [[0.43629034 0.24844213]  [0.24844213 1.13754019]] [[1.79697863 0.25675825]  [0.25675825 1.30503762]] [[ 0.28252824 -0.24865734]  [-0.24865734  1.72385469]] [[0.12667516 0.15021891]  [0.15021891 1.56132682]],5,"{0: 976, 1: 154, 2: 794, 3: 26, 4: 50, 5: 0}",4,1,0
0.16666666666666666,3,500,1000,6,True,0.04602883323240591,0.141764372107785,5,5,[0.86927911 1.82531923] [3.11003422 2.54013745] [2.10755429 0.74802384] [1.07115243 2.63506738] [2.1049127  2.91223223],[0.24622899 0.33661924 0.19627273 0.10712035 0.00053292 0.11322578],[[ 1.06746865 -0.04502583]  [-0.04502583  2.98073024]] [[ 0.72774108 -0.32545895]  [-0.32545895  2.06357325]] [[0.71864422 0.03701823]  [0.03701823 1.13227489]] [[ 0.18331462 -0.06456206]  [-0.06456206  1.60502295]] [[0.07149949 0.01436147]  [0.01436147 1.45141332]],5,"{0: 376, 1: 636, 2: 410, 3: 246, 4: 0, 5: 332}",4,0,1
0.16666666666666666,4,500,1000,6,True,0.07966199537629702,0.26045872184311913,4,4,[3.16305684 1.74701131] [1.45617307 1.25933168] [0.28538883 1.59642779] [1.526455   3.26082114],[3.53319081e-01 2.71731705e-01 1.00425812e-01 2.74442065e-01 7.11710909e-05 1.01658534e-05],[[0.69794315 0.25075451]  [0.25075451 2.753364  ]] [[ 0.5229498  -0.01972815]  [-0.01972815  1.14430695]] [[ 1.21635369 -0.1448017 ]  [-0.1448017   2.44705011]] [[ 0.79821609 -0.09211316]  [-0.09211316  1.04821727]],4,"{0: 730, 1: 584, 2: 118, 3: 568, 4: 0, 5: 0}",3,0,3
0.16666666666666666,5,500,1000,6,False,0.0,0.0,1,1,[1.97543407 2.0888823 ],[9.54418091e-01 5.30994891e-04 4.49695957e-02 6.99069125e-05 9.98531999e-06 1.42647380e-06],[[1.46150511 0.0032797 ]  [0.0032797  2.45187351]],2,"{0: 2000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,6,500,1000,6,True,0.032198275502553934,0.08033199606376126,4,4,[1.60131762 1.82010108] [2.75422709 1.24241285] [3.95550604 1.25868666] [1.8376277  3.80288205],[5.96868954e-01 5.36896896e-04 1.98309787e-01 5.16809648e-02 1.52532528e-01 7.08693664e-05],[[1.15338401 0.28659944]  [0.28659944 1.96500522]] [[0.33894327 0.25508289]  [0.25508289 2.15927222]] [[0.95822251 0.34407247]  [0.34407247 2.39705899]] [[1.4233757  0.15525358]  [0.15525358 0.73326111]],4,"{0: 1248, 1: 0, 2: 384, 3: 68, 4: 300, 5: 0}",3,0,3
0.16666666666666666,7,500,1000,6,True,0.08261840726630232,0.23853069877267544,4,4,[1.49840422 0.6752429 ] [2.8173406  2.23913542] [1.91701755 2.2629978 ] [0.79396668 2.85158429],[3.12994682e-01 3.91449008e-01 1.59845399e-01 5.34202118e-04 1.35105951e-01 7.07571918e-05],[[ 1.23923841 -0.16353684]  [-0.16353684  1.19173959]] [[ 0.75774002 -0.06946984]  [-0.06946984  2.16122447]] [[ 9.96777355e-02 -9.83953374e-04]  [-9.83953374e-04  2.02158437e+00]] [[ 0.56822573 -0.04089468]  [-0.04089468  0.96119465]],4,"{0: 646, 1: 722, 2: 370, 3: 0, 4: 262, 5: 0}",3,0,0
0.16666666666666666,8,500,1000,6,True,0.09495998428241072,0.2918057050516531,6,6,[2.18471018 0.1684948 ] [2.6382411 1.0985454] [1.06905403 1.11355062] [2.65298818 2.67640198] [1.62740473 3.70969618] [3.72236315 1.79886087],[0.08373989 0.12429968 0.30894504 0.14798734 0.25839043 0.07663762],[[ 0.2251871  -0.08704018]  [-0.08704018  1.0122325 ]] [[ 0.63495258 -0.41394825]  [-0.41394825  0.51552476]] [[ 1.03375017 -0.25536137]  [-0.25536137  1.7810247 ]] [[1.09839492 0.29264367]  [0.29264367 0.38629162]] [[0.92775705 0.18766233]  [0.18766233 1.05488691]] [[ 0.97388827 -0.36113555]  [-0.36113555  0.80103795]],6,"{0: 144, 1: 308, 2: 598, 3: 354, 4: 498, 5: 98}",5,0,4
0.16666666666666666,9,500,1000,6,True,0.09348475259525424,0.319174609367161,5,5,[2.60588479 0.28488798] [0.34434247 2.05291301] [2.32432585 3.08365457] [1.29432236 1.72305005] [2.82198377 1.54905303],[1.89332848e-01 9.65118047e-02 3.91721555e-01 2.16470030e-01 1.05892849e-01 7.09131328e-05],[[ 0.9903702  -0.23436717]  [-0.23436717  0.97092652]] [[0.93758109 0.25799454]  [0.25799454 2.97115793]] [[1.11746695 0.0153562 ]  [0.0153562  1.39270433]] [[ 0.2424995  -0.18187351]  [-0.18187351  2.31195493]] [[0.80194299 0.01949968]  [0.01949968 0.31295448]],5,"{0: 332, 1: 146, 2: 762, 3: 558, 4: 202, 5: 0}",3,0,1
0.16666666666666666,10,500,1000,6,True,0.1363040162029719,0.6351216868300571,5,5,[-0.23781241  1.12894034] [2.57137295 2.59531162] [1.97279517 0.6291023 ] [1.5221561  1.69878985] [1.59063136 3.42617924],[2.22329420e-02 2.06472979e-01 3.96450031e-01 9.36338098e-02 2.81139090e-01 7.11475262e-05],[[1.62103094 0.15752726]  [0.15752726 0.83605567]] [[1.07674507 0.09347024]  [0.09347024 0.93223587]] [[1.06497329 0.15597655]  [0.15597655 1.27371079]] [[ 2.37331854 -0.86100205]  [-0.86100205  0.58552306]] [[ 0.98770127 -0.004058  ]  [-0.004058    1.28259998]],5,"{0: 20, 1: 344, 2: 948, 3: 98, 4: 590, 5: 0}",4,0,2
0.16666666666666666,11,500,1000,6,True,0.052433039449152945,0.13086002376297678,4,4,[2.58660983 1.08959333] [1.00239087 1.91544408] [2.46211459 2.61422384] [ 2.43497974 -0.03702772],[5.94526494e-02 5.37542053e-04 2.78161343e-01 5.30564095e-01 1.31213319e-01 7.10514366e-05],[[ 0.16822261 -0.01268851]  [-0.01268851  0.28890275]] [[ 0.86849879 -0.13272467]  [-0.13272467  2.21578901]] [[ 1.10964722 -0.08553469]  [-0.08553469  1.92819654]] [[1.2025531  0.06603964]  [0.06603964 0.85287708]],4,"{0: 94, 1: 0, 2: 538, 3: 1110, 4: 258, 5: 0}",2,0,2
0.16666666666666666,12,500,1000,6,True,0.13460172392325653,0.5128943934080112,3,3,[1.82592325 2.96190307] [2.27319178 2.41135436] [1.88039345 0.64712651],[3.96289461e-01 2.82869528e-01 3.20758094e-01 7.12804404e-05 1.01814709e-05 1.45449533e-06],[[ 1.69637932 -0.01168374]  [-0.01168374  1.77557429]] [[ 0.52765197 -0.08691644]  [-0.08691644  2.02850301]] [[ 1.25666567 -0.04337479]  [-0.04337479  1.26233021]],3,"{0: 824, 1: 424, 2: 752, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,13,500,1000,6,False,0.18338327446757738,0.8558863610039361,4,4,[2.11080731 1.06045633] [2.05904032 3.0259252 ] [ 2.60823046 -0.68915532] [0.30654664 4.02791059],[0.49511012 0.000537   0.45483868 0.00053058 0.02688049 0.02210313],[[1.38252916 0.10888049]  [0.10888049 1.31556497]] [[1.57587919 0.2596076 ]  [0.2596076  1.25677072]] [[ 1.00670214 -0.67959033]  [-0.67959033  1.64321319]] [[ 0.5677756  -0.34441765]  [-0.34441765  3.0229518 ]],4,"{0: 1022, 1: 0, 2: 940, 3: 0, 4: 20, 5: 18}",0,0,0
0.16666666666666666,14,500,1000,6,True,0.11812416909479223,0.33897823711156966,6,6,[2.0887706  3.71473737] [1.76033028 1.75376131] [2.63198987 0.92347448] [2.84075001 2.45755483] [0.61560194 2.6950369 ] [1.17426689 0.56214807],[0.24692262 0.12669706 0.2190149  0.14585287 0.0582189  0.20329365],[[ 1.20366247 -0.12318576]  [-0.12318576  0.91139971]] [[ 0.14003644 -0.19954206]  [-0.19954206  2.51214543]] [[ 1.13485272 -0.3262702 ]  [-0.3262702   0.5679418 ]] [[ 0.84625917 -0.118852  ]  [-0.118852    0.22109697]] [[ 0.84247062 -0.17757849]  [-0.17757849  0.28162107]] [[ 1.28245126 -0.45565123]  [-0.45565123  1.37302952]],6,"{0: 500, 1: 184, 2: 474, 3: 324, 4: 124, 5: 394}",5,0,4
0.16666666666666666,15,500,1000,6,False,0.061035517002172114,0.1655917891225787,5,4,[2.36127932 1.43615601] [1.18397388 3.27175846] [1.99004713 1.64368957] [2.89144326 3.54953922] [0.36084052 0.99629809],[0.53275836 0.16919335 0.00053616 0.0861783  0.12942277 0.08191106],[[1.03163716 0.01885896]  [0.01885896 1.77619046]] [[0.74221057 0.01838292]  [0.01838292 1.25979377]] [[0.1951949  0.28467589]  [0.28467589 2.47264217]] [[0.68651347 0.08873507]  [0.08873507 0.94952615]] [[0.25679782 0.07232783]  [0.07232783 1.40754026]],5,"{0: 1268, 1: 320, 2: 0, 3: 2, 4: 240, 5: 170}",3,1,2
0.16666666666666666,16,500,1000,6,False,0.026505613882726174,0.05263754702045923,2,2,[2.00147598 2.28121107] [2.17040365 0.30652997],[8.16221254e-01 5.36202096e-04 1.83159880e-01 7.10632562e-05 1.01504533e-05 1.45006424e-06],[[1.41452618 0.08678086]  [0.08678086 2.01327107]] [[1.40657738 0.23529725]  [0.23529725 1.02509088]],2,"{0: 1724, 1: 0, 2: 276, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,17,500,1000,6,True,0.1402281255509225,0.5127823795329187,3,3,[2.07029416 3.4670233 ] [1.38553965 2.83123475] [1.99320957 1.14619957],[3.29580160e-01 9.45858009e-02 5.75751058e-01 7.13358047e-05 1.01893694e-05 1.45562368e-06],[[ 1.83160062 -0.24755798]  [-0.24755798  1.31169761]] [[1.00364046 0.28155207]  [0.28155207 0.38287728]] [[1.36217232 0.06872693]  [0.06872693 1.43271009]],3,"{0: 690, 1: 98, 2: 1212, 3: 0, 4: 0, 5: 0}",0,0,0
0.16666666666666666,18,500,1000,6,True,0.09588560106457632,0.43115887112352347,4,4,[2.60299772 1.46027704] [2.31545491 2.87479707] [1.18644627 0.91140381] [1.48333041 3.4009794 ],[2.60281516e-01 3.45742493e-01 3.00217476e-01 9.36774478e-02 7.09343043e-05 1.01320370e-05],[[ 0.85739196 -0.44267541]  [-0.44267541  1.86965082]] [[1.82461888 0.07693525]  [0.07693525 1.77921163]] [[ 0.91135107 -0.28596574]  [-0.28596574  1.69806214]] [[ 0.42266475 -0.10649445]  [-0.10649445  1.42151593]],4,"{0: 472, 1: 770, 2: 688, 3: 70, 4: 0, 5: 0}",2,0,1
0.16666666666666666,19,500,1000,6,True,0.08916734595968083,0.2645362336839359,4,4,[1.9563991  2.13061093] [2.11225098 2.91161622] [2.09656199 0.62857863] [0.35315284 0.85954992],[4.25202237e-01 3.13490188e-01 1.84270381e-01 5.32460915e-04 7.64343933e-02 7.03391628e-05],[[ 1.86243367 -0.38208277]  [-0.38208277  2.1346577 ]] [[1.06797899 0.07776853]  [0.07776853 1.51595073]] [[ 0.61061859 -0.04924895]  [-0.04924895  0.955144  ]] [[ 0.24547909 -0.01150058]  [-0.01150058  1.56688524]],4,"{0: 856, 1: 586, 2: 396, 3: 0, 4: 162, 5: 0}",1,0,1
1,0,500,1000,6,True,0.0470357404151887,0.15106235336952425,4,4,[1.22517207 1.92643767] [2.65956972 0.78783981] [2.67800919 2.8428367 ] [-0.47733297  1.46827971],[0.4384932  0.18895591 0.0005364  0.32632077 0.00052937 0.04516435],[[ 0.49008624 -0.17585385]  [-0.17585385  2.62843273]] [[ 0.83999053 -0.03970719]  [-0.03970719  0.96597254]] [[ 0.79573606 -0.04816233]  [-0.04816233  1.42698784]] [[ 1.09944199 -0.2335432 ]  [-0.2335432   1.63343686]],4,"{0: 1024, 1: 318, 2: 0, 3: 596, 4: 0, 5: 62}",3,0,3
1,1,500,1000,6,True,0.044213295595362176,0.15032182689337503,4,4,[1.58742762 1.49894145] [1.69733267 0.80565659] [2.34767025 2.77838372] [2.60475949 3.7747904 ],[5.37641262e-04 5.96903228e-01 5.21044293e-02 2.75929024e-01 5.31921237e-04 7.39937568e-02],[[ 1.01882862 -0.33706248]  [-0.33706248  2.04398666]] [[4.26252236 0.96735399]  [0.96735399 1.4667036 ]] [[ 1.34331849 -0.77708285]  [-0.77708285  1.88930745]] [[ 0.64527753 -0.09617841]  [-0.09617841  0.77168066]],4,"{0: 0, 1: 1356, 2: 18, 3: 546, 4: 0, 5: 80}",0,0,0
1,2,500,1000,6,False,0.12339885674738711,0.39642126125361415,5,5,[1.57829875 2.42936235] [3.57322423 2.98960113] [2.19500975 0.71075865] [1.27135091 3.86064033] [2.28567906 3.76466348],[4.40731337e-01 8.25540757e-02 3.84170415e-01 4.38472053e-02 4.84428047e-02 2.54163040e-04],[[1.13368002 0.00273872]  [0.00273872 1.47904876]] [[0.43642373 0.24855301]  [0.24855301 1.13792467]] [[1.79743809 0.25754568]  [0.25754568 1.30447893]] [[ 0.28233773 -0.2480772 ]  [-0.2480772   1.72168746]] [[0.12663154 0.14989793]  [0.14989793 1.56017681]],5,"{0: 980, 1: 154, 2: 790, 3: 26, 4: 50, 5: 0}",4,1,0
